goodreads_book_id,tag_id,count
343,31140,46
343,10197,45
343,30386,45
343,12315,45
343,254,44
343,23287,44
343,11491,43
343,248,43
343,8545,43
343,22352,42
343,18318,42
343,11505,41
343,10939,41
343,28525,41
343,473,41
343,22009,41
343,17213,40
343,25506,40
343,22689,39
343,19524,39
348,30574,937
348,26837,764
348,26771,475
348,11743,204
348,30464,163
348,26894,133
348,11557,111
348,27398,107
348,22743,81
348,26785,54
348,14209,52
348,9221,46
348,8717,40
348,11305,39
348,17213,35
348,7457,29
348,26842,29
348,26816,27
348,27405,27
348,26004,27
348,26897,26
348,26020,22
348,5207,21
348,3389,19
348,18045,19
348,27403,19
348,1691,18
348,10197,18
348,7404,18
348,28300,18
348,3392,16
348,22753,15
348,21989,15
348,3371,14
348,7308,14
348,10210,13
348,15169,12
348,10094,12
348,31155,12
348,11370,11
348,10644,11
348,30444,11
348,30521,9
348,22944,9
348,26774,9
348,26838,9
348,27401,9
348,22034,8
348,20849,8
348,27535,8
348,2277,8
348,10093,8
348,4949,8
348,7433,8
348,27412,8
348,21953,8
348,6443,8
348,14210,8
348,11590,7
348,24960,7
348,12940,7
348,31557,7
348,28235,7
348,26063,7
348,11287,7
348,33114,6
348,14064,6
348,31656,6
348,3379,6
348,25148,6
348,11978,6
348,6122,6
348,7436,6
348,30978,6
348,22439,6
348,32989,5
348,2104,5
348,5090,5
348,16799,5
348,25506,5
348,25822,5
348,26884,5
348,7434,5
348,30766,5
348,25152,4
348,26138,4
348,27556,4
348,18054,4
348,25149,4
348,442,4
348,19524,4
348,22333,4
348,7654,4
348,30804,4
348,30800,4
348,23552,4
348,25190,4
348,26798,4
348,26846,4
348,31850,4
350,26837,4665
350,30574,4020
350,26771,3641
350,8717,3012
350,11743,2069
350,11557,1291
350,7457,914
350,26894,846
350,26785,480
350,22743,445
350,11305,424
350,27398,397
350,7404,264
350,26897,207
350,9221,178
350,5207,162
350,26842,154
350,22034,144
350,23471,136
350,28300,135
350,3389,132
350,11370,130
350,240,125
350,26816,125
350,18045,121
350,25647,118
350,1416,113
350,236,105
350,30521,104
350,14983,104
350,14209,101
350,18367,87
350,17213,86
350,26774,82
350,22753,79
350,2277,79
350,14988,79
350,4949,75
350,15006,75
350,21989,74
350,27403,74
350,3392,72
350,1642,70
350,3371,67
350,10197,67
350,2056,66
350,251,63
350,32586,60
350,27412,58
350,26004,58
350,31505,56
350,26838,56
350,11590,54
350,11376,52
350,20849,50
350,30672,49
350,14995,49
350,26884,48
350,7433,47
350,9477,46
350,10210,44
350,923,43
350,3358,43
350,24960,42
350,10644,41
350,5090,40
350,30573,40
350,26020,39
350,450,38
350,2104,36
350,27535,36
350,9484,36
350,11287,36
350,30800,35
350,26808,35
350,10059,35
350,9638,34
350,19335,34
350,11497,33
350,261,33
350,27401,33
350,20774,32
350,1659,32
350,248,32
350,22689,31
350,10064,31
350,15169,30
350,25506,30
350,12869,30
350,3379,29
350,254,29
350,19524,29
350,2313,28
350,3377,28
350,7423,27
350,22330,27
350,12868,27
350,11505,26
350,15005,26
350,7435,26
353,30574,8265
353,26837,931
353,26771,544
353,8717,313
353,11743,252
353,11557,170
353,26894,164
353,22743,116
353,27398,111
353,26785,75
353,14209,72
353,9221,70
353,11305,58
353,30464,56
353,7457,33
353,26897,33
353,26842,31
353,5207,26
353,26816,25
353,22034,22
353,18045,22
353,28300,22
353,26004,21
353,27403,18
353,26020,18
353,11370,16
353,7404,16
353,1416,16
353,22753,15
353,3389,15
353,27412,15
353,7433,13
353,20849,12
353,26774,12
353,20774,11
353,3392,11
353,26138,11
353,1691,10
353,17213,10
353,28235,10
353,24960,9
353,3358,9
353,22944,9
353,28298,9
353,14210,9
353,21989,8
353,27535,8
353,30521,8
353,2277,8
353,32586,8
353,28247,8
353,26884,8
353,26838,8
353,27401,8
353,6122,8
353,3371,7
353,3379,7
353,25506,7
353,31557,7
353,11376,7
353,27199,6
353,15169,6
353,11497,6
353,22689,6
353,30573,6
353,14064,6
353,10094,6
353,12940,6
353,30800,6
353,13950,6
353,30978,6
353,15002,6
353,26895,6
353,25220,6
353,11379,6
353,30444,6
353,2104,5
353,10644,5
353,10197,5
353,18367,5
353,10093,5
353,23549,5
353,12700,5
353,7435,5
353,15003,5
353,14211,5
353,15319,5
353,23955,5
353,5090,4
353,25822,4
353,30804,4
353,26808,4
353,14752,4
353,22933,4
353,26697,4
353,21948,4
353,11287,4
353,25280,4
353,17739,4
353,18546,4
355,30574,2841
355,26837,484
355,26771,326
355,11743,240
355,11305,217
355,22743,93
355,26894,90
355,11557,84
355,9221,78
355,8717,71
355,27398,61
355,14209,47
355,15048,45
355,26785,43
355,25647,39
355,26842,26
355,5207,22
355,18045,22
355,28300,22
355,26004,22
355,26897,20
355,1691,18
355,7725,18
355,11370,17
355,26020,17
355,26636,16
355,26816,15
355,22034,14
355,20849,12
355,21989,12
355,22753,11
355,20774,11
355,10197,10
355,2277,9
355,22944,9
355,26838,9
355,27401,9
355,3389,8
355,7404,8
355,26884,8
355,27403,8
355,27412,8
355,2175,8
355,24960,7
355,15169,7
355,3392,7
355,3371,7
355,14210,7
355,31617,6
355,5090,6
355,11978,6
355,15067,6
355,25685,6
355,18497,6
355,26772,6
355,26138,5
355,30573,5
355,12940,5
355,31557,5
355,26774,5
355,15003,5
355,18500,5
355,7457,4
355,27535,4
355,14064,4
355,10210,4
355,10094,4
355,23471,4
355,5180,4
355,5481,4
355,7654,4
355,28235,4
355,6122,4
355,14983,4
355,15002,4
355,13962,4
355,26895,4
355,28298,4
355,21953,4
355,11287,4
355,22439,4
355,14211,4
355,20797,3
355,25506,3
355,1416,3
355,31505,3
355,7433,3
355,11376,3
355,473,3
355,22733,3
355,20287,3
355,12663,3
355,22933,3
355,28283,3
355,23549,3
355,24051,3
355,14092,3
355,30464,3
355,9650,3
355,22378,3
357,30574,8024
357,11743,1074
357,11305,1018
357,26837,924
357,26771,762
357,11557,407
357,20939,377
357,15067,348
357,8717,345
357,22743,315
357,7725,249
357,15048,221
357,9221,179
357,26894,174
357,9801,161
357,26785,149
357,5207,130
357,12680,113
357,27199,101
357,26897,83
357,27398,80
357,17213,77
357,9336,76
357,5751,74
357,236,68
357,22034,66
357,3389,65
357,18045,64
357,10210,60
357,31617,56
357,3392,54
357,22753,53
357,11370,51
357,251,49
357,10644,47
357,26816,46
357,10197,45
357,261,45
357,20849,44
357,8517,44
357,28300,44
357,26842,42
357,11590,39
357,21024,38
357,3371,35
357,21989,35
357,9526,35
357,3358,33
357,20774,32
357,24960,31
357,26636,30
357,15060,30
357,30521,28
357,15169,27
357,26774,27
357,7457,26
357,18367,26
357,1642,25
357,923,25
357,11376,25
357,1691,22
357,8055,22
357,12663,22
357,240,21
357,5090,20
357,10641,20
357,248,20
357,31557,20
357,27412,20
357,5776,20
357,29011,19
357,14064,19
357,32586,19
357,26838,19
357,1581,19
357,27403,18
357,25152,17
357,22689,17
357,10093,17
357,20926,17
357,254,17
357,10094,16
357,17217,15
357,1659,15
357,272,15
357,6122,15
357,27535,14
357,26884,14
357,27401,14
357,1582,14
357,5444,13
357,12948,13
357,12940,13
357,18525,13
357,3379,12
357,22333,12
357,473,12
357,11379,12
357,9525,12
357,24771,11
359,30574,2651
359,26837,505
359,26771,422
359,11305,198
359,22743,187
359,15067,172
359,21689,160
359,11743,155
359,8717,151
359,11557,140
359,7725,113
359,9221,99
359,26894,95
359,27669,90
359,5207,81
359,10891,76
359,15048,73
359,26785,51
359,21773,49
359,12680,49
359,27398,45
359,26816,44
359,9801,43
359,20939,36
359,3392,33
359,3389,32
359,5751,32
359,26897,32
359,4605,30
359,22753,29
359,18045,29
359,27199,26
359,30521,26
359,11370,25
359,10644,23
359,20774,21
359,20849,21
359,26842,21
359,17213,20
359,15169,19
359,10197,19
359,10210,19
359,32586,17
359,11590,16
359,22034,16
359,1581,15
359,5090,14
359,21989,14
359,3371,13
359,3358,13
359,7654,13
359,12948,12
359,3379,12
359,26838,12
359,18367,11
359,2690,11
359,31557,11
359,26636,11
359,9526,11
359,1691,10
359,27556,10
359,11376,10
359,12663,10
359,1582,10
359,22545,9
359,14064,9
359,14764,9
359,1642,9
359,11503,9
359,23471,9
359,11978,9
359,27656,9
359,28751,9
359,15060,9
359,21953,9
359,27682,8
359,28300,8
359,26884,8
359,5776,8
359,13962,8
359,2687,8
359,7457,7
359,22689,7
359,5444,7
359,1659,7
359,5481,7
359,22333,7
359,27403,7
359,26774,7
359,6122,7
359,25647,7
359,22758,7
359,22733,7
359,11287,7
359,20781,6
359,30672,6
359,10093,6
359,25149,6
359,27412,6
359,22816,6
360,30574,25198
360,26837,2434
360,26771,2060
360,11743,1318
360,15048,1162
360,8717,621
360,11305,519
360,22743,477
360,15067,468
360,11557,440
360,26894,403
360,7725,381
360,5207,308
360,26785,241
360,27199,237
360,9221,194
360,9801,189
360,27398,158
360,12680,151
360,22753,133
360,7457,120
360,1691,105
360,22034,97
360,3389,94
360,5751,89
360,3392,88
360,18045,87
360,11370,84
360,26897,83
360,10197,83
360,17213,81
360,10210,75
360,10644,68
360,28235,64
360,5090,60
360,26816,60
360,20774,59
360,20849,59
360,30521,58
360,2056,57
360,21989,55
360,26842,55
360,1642,50
360,26636,48
360,11590,47
360,15169,46
360,3371,45
360,24960,44
360,28300,42
360,26774,41
360,923,39
360,15060,39
360,11376,36
360,22689,35
360,12663,35
360,11287,34
360,14064,32
360,1659,32
360,14652,32
360,5776,31
360,14649,31
360,7404,30
360,14653,29
360,27403,28
360,29190,28
360,1581,28
360,25152,25
360,25150,25
360,26884,25
360,26838,25
360,6122,25
360,10093,24
360,33114,23
360,18367,23
360,5444,22
360,28247,22
360,487,22
360,30464,22
360,25151,21
360,25167,21
360,14764,21
360,32586,21
360,3379,21
360,14650,21
360,31557,20
360,23349,20
360,14651,20
360,10094,19
360,29316,19
360,20125,19
360,20781,18
360,11314,18
360,3358,18
360,25148,18
360,22333,18
360,27412,18
360,29525,18
360,1582,18
360,25147,17
360,11978,17
365,30574,3562
365,8717,868
365,26837,489
365,11743,452
365,26771,422
365,22743,368
365,11305,344
365,15048,295
365,26894,268
365,11557,211
365,26785,202
365,20939,199
365,9221,188
365,27199,167
365,9801,162
365,5207,161
365,12680,158
365,240,144
365,27398,139
365,17213,121
365,15067,118
365,26897,100
365,7725,96
365,236,95
365,18045,93
365,8517,93
365,22034,92
365,5751,86
365,10210,86
365,22753,80
365,11590,76
365,10197,74
365,11370,73
365,26842,68
365,26816,68
365,10644,66
365,3389,63
365,251,63
365,28300,63
365,3392,61
365,15060,61
365,30464,60
365,31617,59
365,20849,51
365,21989,43
365,4949,42
365,9336,41
365,26636,41
365,20774,38
365,923,38
365,7457,37
365,11376,37
365,1642,36
365,30521,35
365,20926,35
365,9526,35
365,5090,34
365,9360,34
365,24960,33
365,15169,33
365,248,33
365,1691,32
365,3371,32
365,32586,32
365,261,32
365,10641,31
365,26774,31
365,1659,29
365,25153,28
365,254,28
365,27403,28
365,27412,28
365,18367,27
365,10093,27
365,12663,27
365,12940,26
365,10094,25
365,11293,25
365,25152,24
365,31155,24
365,26838,24
365,5776,24
365,13150,24
365,30444,24
365,1416,23
365,8055,22
365,31557,22
365,25765,21
365,22973,21
365,22689,21
365,28751,21
365,473,21
365,24357,21
365,1581,21
365,272,20
365,5481,20
365,27401,20
365,6122,20
365,1582,20
365,21384,19
378,30574,55030
378,11557,3461
378,11305,2880
378,8717,1929
378,11743,1777
378,6953,1441
378,7457,1334
378,33114,999
378,6857,835
378,6888,747
378,6895,542
378,17124,541
378,6828,512
378,32989,437
378,5207,401
378,22743,392
378,19974,386
378,7404,325
378,1691,315
378,6960,301
378,15048,295
378,6838,284
378,17129,249
378,16799,214
378,6914,180
378,26735,160
378,6920,149
378,24960,142
378,11590,138
378,33165,138
378,2104,134
378,16805,124
378,6976,114
378,18045,113
378,22034,107
378,4949,107
378,6829,105
378,6977,104
378,11505,103
378,25014,101
378,17090,97
378,18367,94
378,22753,92
378,26785,91
378,30521,85
378,12680,83
378,25114,81
378,9221,76
378,25765,75
378,30573,75
378,17213,72
378,19983,70
378,30860,69
378,6847,67
378,20849,66
378,6949,65
378,11497,63
378,6909,63
378,11370,61
378,6597,61
378,6948,61
378,22689,60
378,25034,60
378,6973,60
378,33012,59
378,27535,59
378,17086,54
378,20774,53
378,12315,53
378,26740,53
378,26837,52
378,15169,50
378,6836,50
378,206,49
378,32586,48
378,21892,48
378,12323,48
378,3371,46
378,25020,46
378,30590,46
378,17591,45
378,20824,43
378,33150,43
378,6866,42
378,20785,42
378,19445,42
378,25011,41
378,2277,41
378,6969,41
378,15285,41
378,15067,41
378,18886,40
378,25234,40
378,26897,40
378,26771,40
378,33124,39
378,10197,39
378,25033,39
378,12296,39
378,7725,39
386,30574,565
386,19733,280
386,21689,182
386,21773,99
386,19742,78
386,11557,61
386,11743,56
386,4605,31
386,4949,28
386,5500,23
386,4615,22
386,5413,21
386,23831,18
386,5207,17
386,18045,16
386,1195,16
386,32586,14
386,22743,13
386,14774,11
386,19788,11
386,1416,10
386,4594,10
386,919,10
386,3611,9
386,17213,8
386,11221,8
386,19738,8
386,1599,8
386,1194,8
386,8717,7
386,30521,7
386,18367,7
386,30756,7
386,4568,7
386,25146,7
386,1196,7
386,22034,6
386,8055,6
386,8346,6
386,9221,5
386,27556,5
386,1642,5
386,26735,5
386,19737,5
386,9477,5
386,5051,5
386,19786,5
386,25144,5
386,8483,5
386,11455,5
386,5412,5
386,5410,5
386,30707,5
386,5090,4
386,31656,4
386,25147,4
386,611,4
386,19524,4
386,15048,4
386,30755,4
386,30551,4
386,11978,4
386,4561,4
386,4600,4
386,4985,4
386,11834,4
386,7668,4
386,21685,4
386,4607,4
386,19749,4
386,19744,4
386,19755,4
386,25202,4
386,6030,4
386,21285,4
386,22753,3
386,11505,3
386,20849,3
386,14764,3
386,3616,3
386,4596,3
386,4611,3
386,19735,3
386,32099,3
386,7725,3
386,24716,3
386,5393,3
386,22816,3
386,12663,3
386,21406,3
386,9959,3
386,19734,3
386,25110,3
386,1960,3
386,5153,3
386,32863,3
386,5414,3
386,1193,3
386,1192,3
386,7573,3
400,30574,5798
400,11743,407
400,8717,388
400,14487,128
400,11557,126
400,22034,61
400,240,61
400,18367,57
400,22743,56
400,236,55
400,2277,53
400,261,46
400,5207,41
400,251,34
400,23931,31
400,8055,30
400,18326,30
400,21989,26
400,30521,26
400,2313,23
400,14552,22
400,18045,20
400,24080,20
400,14467,20
400,8067,19
400,9709,19
400,22753,18
400,7457,18
400,272,18
400,31656,17
400,9249,17
400,9221,16
400,2335,16
400,923,14
400,32586,13
400,248,13
400,24083,13
400,24060,13
400,16404,13
400,2294,12
400,30672,12
400,473,12
400,11590,11
400,2271,11
400,8517,11
400,18318,10
400,1416,10
400,31505,10
400,20849,9
400,2312,9
400,12948,9
400,22330,9
400,17213,8
400,10197,8
400,20288,8
400,4949,8
400,31535,8
400,8020,8
400,26735,7
400,18292,7
400,16405,7
400,20774,6
400,3371,6
400,30573,6
400,14764,6
400,2305,6
400,3261,6
400,21869,6
400,17011,6
400,15169,5
400,3389,5
400,5090,5
400,22689,5
400,5444,5
400,30358,5
400,10093,5
400,20282,5
400,254,5
400,275,5
400,21689,5
400,4605,5
400,9477,5
400,22733,5
400,10866,5
400,26697,5
400,8069,5
400,24062,5
400,22542,5
400,14040,5
400,17837,5
400,24960,4
400,9484,4
400,20731,4
400,11834,4
400,7654,4
400,31514,4
400,17958,4
400,19564,4
400,24082,4
400,31646,4
415,30574,24664
415,11743,378
415,8717,235
415,26837,234
415,22743,216
415,11557,180
415,14487,168
415,22034,153
415,26771,142
415,30521,124
415,2277,123
415,32130,115
415,24080,114
415,1416,109
415,240,107
415,5207,101
415,31505,84
415,7457,79
415,18045,75
415,236,75
415,18326,74
415,21152,74
415,30672,66
415,923,66
415,2313,65
415,18367,61
415,21989,60
415,32586,57
415,22753,52
415,8055,52
415,24694,52
415,24083,51
415,9221,47
415,30445,46
415,24060,43
415,2312,40
415,14467,40
415,14552,40
415,22330,38
415,8067,37
415,251,37
415,20849,36
415,20282,34
415,11590,33
415,11834,33
415,10197,32
415,18292,32
415,12948,31
415,461,31
415,30325,31
415,26894,30
415,17213,28
415,261,28
415,9477,28
415,30573,26
415,9484,26
415,23040,26
415,31557,26
415,31656,25
415,248,25
415,21374,25
415,32906,25
415,20774,23
415,20288,23
415,12869,23
415,19524,22
415,26816,22
415,11305,20
415,10644,20
415,7478,20
415,15048,20
415,272,19
415,32099,19
415,21915,19
415,23960,19
415,2104,18
415,14064,18
415,10210,18
415,4949,18
415,30463,18
415,24960,17
415,30551,17
415,27398,17
415,32917,17
415,15169,16
415,11505,16
415,20279,16
415,10932,16
415,23471,16
415,254,16
415,26636,16
415,30860,15
415,22733,15
415,2098,15
415,2271,14
415,2294,14
415,12940,14
415,20731,14
415,28582,14
415,21156,13
424,30574,4161
424,8717,1404
424,21773,482
424,21689,246
424,10891,188
424,11557,134
424,19733,125
424,14552,105
424,27669,101
424,7457,96
424,11743,73
424,16651,69
424,6131,68
424,5207,65
424,10886,56
424,2277,52
424,450,47
424,4949,43
424,22743,42
424,30521,42
424,23931,38
424,19742,38
424,18045,36
424,923,31
424,32686,29
424,4605,28
424,30755,27
424,11590,25
424,8483,25
424,2313,24
424,11644,24
424,22753,23
424,5413,23
424,32865,23
424,2271,21
424,8683,21
424,32724,20
424,25152,19
424,2335,19
424,7404,19
424,30756,19
424,21685,19
424,25151,18
424,32586,18
424,25149,18
424,4615,18
424,1195,18
424,3389,17
424,31656,17
424,26735,17
424,10888,17
424,31505,16
424,27678,16
424,16436,16
424,3392,15
424,25150,15
424,3371,14
424,32688,14
424,21413,14
424,1416,13
424,28052,13
424,18589,13
424,2312,12
424,11643,12
424,21739,12
424,3611,12
424,7658,12
424,17213,11
424,10197,11
424,8055,11
424,31155,11
424,25506,11
424,28964,11
424,11662,11
424,1014,11
424,8482,11
424,9221,10
424,11505,10
424,1642,10
424,3358,10
424,23471,10
424,11665,10
424,21374,10
424,919,10
424,18329,10
424,24960,9
424,18318,9
424,19738,9
424,6022,9
424,7668,9
424,21803,9
424,8491,9
424,8680,9
424,8364,9
424,31595,9
424,9483,9
424,21437,8
424,25148,8
424,21487,8
424,25239,8
428,30574,445
428,7457,123
428,22034,71
428,240,57
428,30521,56
428,18367,52
428,8055,50
428,30445,50
428,22743,44
428,5207,43
428,18326,41
428,6131,37
428,11665,36
428,1659,35
428,236,33
428,923,30
428,18589,28
428,18045,27
428,30672,27
428,32586,26
428,2312,25
428,32686,25
428,31656,24
428,261,24
428,21989,23
428,2313,23
428,14719,23
428,251,21
428,8067,20
428,461,19
428,22753,18
428,1642,18
428,30463,18
428,2098,17
428,11743,16
428,11643,16
428,248,16
428,272,16
428,450,16
428,17213,15
428,11644,15
428,16436,15
428,7404,14
428,32688,14
428,210,14
428,1029,14
428,5390,14
428,2335,13
428,25506,13
428,11590,12
428,14487,12
428,11834,12
428,25152,11
428,10197,11
428,12948,11
428,1416,11
428,5051,11
428,32724,11
428,18139,11
428,25150,10
428,18318,10
428,25149,10
428,254,10
428,32099,10
428,30471,10
428,10644,9
428,19524,9
428,24338,9
428,30444,9
428,2294,8
428,26735,8
428,783,8
428,18292,8
428,21689,8
428,30551,8
428,5481,8
428,32080,8
428,9297,8
428,17528,8
428,18138,8
428,7478,7
428,24997,7
428,19733,7
428,21274,7
428,11673,7
428,10891,7
428,7668,7
428,31528,7
428,13759,7
428,9483,7
428,11557,6
428,24960,6
428,25153,6
428,20288,6
428,10093,6
428,25000,6
428,25148,6
428,21265,6
428,11662,6
428,1028,6
431,30574,3213
431,11743,1071
431,11557,557
431,20939,301
431,8717,271
431,22743,188
431,240,180
431,2277,163
431,18367,154
431,8055,141
431,22034,139
431,21437,127
431,5207,123
431,236,100
431,2313,90
431,8517,89
431,27669,88
431,21989,84
431,9221,80
431,18326,76
431,10644,74
431,31656,73
431,7457,71
431,11590,67
431,22753,60
431,8067,60
431,18045,55
431,30521,55
431,251,55
431,23131,54
431,17213,53
431,923,46
431,24080,41
431,20849,40
431,1416,40
431,248,38
431,9336,37
431,20774,35
431,22111,35
431,24083,34
431,19835,33
431,2271,32
431,2312,32
431,30358,32
431,261,31
431,10197,30
431,11978,29
431,12948,28
431,32586,28
431,2335,27
431,4949,27
431,3456,26
431,31505,26
431,25167,24
431,18318,24
431,21672,24
431,254,23
431,21111,22
431,473,21
431,25151,20
431,2294,20
431,20994,20
431,21384,20
431,10093,20
431,24060,20
431,15169,19
431,30672,19
431,1659,19
431,20288,18
431,272,18
431,18292,18
431,21438,18
431,22009,18
431,20279,16
431,10210,16
431,31528,16
431,5090,15
431,18919,15
431,7404,15
431,18338,15
431,31642,15
431,33104,15
431,26126,14
431,11055,14
431,27199,13
431,1642,13
431,15362,13
431,22733,13
431,25150,12
431,20926,12
431,20731,12
431,7654,12
431,31535,12
431,24960,11
431,20781,11
431,20957,11
431,9638,11
431,11834,11
431,21374,11
431,31514,11
432,30574,5159
432,11743,261
432,8717,156
432,20939,126
432,11557,78
432,18367,40
432,2277,37
432,8055,32
432,22034,28
432,22743,27
432,8517,27
432,2313,26
432,18326,25
432,923,25
432,7457,22
432,23131,22
432,21437,22
432,21989,21
432,5207,20
432,24080,18
432,8921,18
432,8067,17
432,26735,17
432,31656,15
432,27199,14
432,31535,14
432,11590,13
432,473,13
432,9221,12
432,10644,11
432,236,11
432,1642,10
432,9336,10
432,240,10
432,22753,9
432,2312,9
432,24060,9
432,20849,8
432,5090,8
432,18045,8
432,3456,8
432,26126,8
432,19835,8
432,12948,8
432,20994,8
432,29187,8
432,25150,7
432,22009,7
432,24083,7
432,10197,6
432,2294,6
432,7404,6
432,24997,6
432,20989,6
432,20957,6
432,20926,6
432,12315,6
432,26740,6
432,23471,6
432,19524,6
432,27669,6
432,22111,6
432,31528,6
432,31514,6
432,30521,5
432,25167,5
432,18318,5
432,32586,5
432,24996,5
432,10094,5
432,251,5
432,25114,5
432,26752,5
432,7668,5
432,23960,5
432,2104,4
432,20774,4
432,25152,4
432,25151,4
432,17213,4
432,11574,4
432,21111,4
432,20279,4
432,30358,4
432,10093,4
432,8527,4
432,8533,4
432,25149,4
432,1659,4
432,33760,4
432,13561,4
432,7778,4
432,13547,4
432,21672,4
432,8545,4
432,32302,4
432,11570,4
432,25761,4
432,895,4
432,18377,4
446,30574,6029
446,11743,406
446,8717,313
446,11557,154
446,8055,57
446,2277,55
446,22743,51
446,21437,49
446,22034,46
446,18367,46
446,5207,45
446,23131,41
446,21989,35
446,2313,35
446,8067,33
446,31656,29
446,10197,27
446,18045,26
446,9221,25
446,18326,23
446,10644,22
446,4949,19
446,22753,18
446,3456,18
446,617,15
446,11590,14
446,20849,14
446,21111,14
446,20774,13
446,22689,13
446,5816,13
446,30521,12
446,18318,12
446,12948,12
446,3392,11
446,17213,11
446,2271,11
446,941,11
446,11221,11
446,11978,11
446,22111,11
446,22009,11
446,9886,10
446,2312,10
446,3389,9
446,26126,9
446,25167,8
446,20288,8
446,26193,8
446,10094,8
446,1659,8
446,5481,8
446,17958,8
446,15169,7
446,5444,7
446,14064,7
446,20279,7
446,1416,7
446,2335,6
446,32586,6
446,24999,6
446,24993,6
446,23349,6
446,25146,6
446,11798,6
446,3371,5
446,25151,5
446,11574,5
446,25147,5
446,2294,5
446,24080,5
446,33777,5
446,603,5
446,25149,5
446,25148,5
446,18292,5
446,15048,5
446,31505,5
446,18338,5
446,22310,5
446,7457,4
446,26138,4
446,25153,4
446,1642,4
446,21384,4
446,25438,4
446,10093,4
446,3358,4
446,18130,4
446,12940,4
446,29316,4
446,33760,4
446,21438,4
446,31528,4
446,25145,4
446,21869,4
446,33104,4
446,943,4
446,7855,4
446,8086,4
447,8717,314
447,11743,284
447,30574,141
447,240,91
447,236,55
447,2277,52
447,23131,47
447,22034,46
447,18367,40
447,10644,34
447,251,30
447,21989,27
447,923,25
447,248,25
447,261,24
447,11590,20
447,22753,19
447,8067,18
447,18045,17
447,30521,17
447,3456,17
447,272,17
447,2312,13
447,254,12
447,26126,11
447,24083,11
447,18326,10
447,2271,10
447,12948,10
447,32586,10
447,20849,9
447,21437,9
447,11978,9
447,9886,8
447,20288,8
447,18318,7
447,2294,7
447,275,7
447,5565,7
447,22111,7
447,20774,6
447,30573,6
447,26193,6
447,10094,6
447,1659,6
447,4949,6
447,5481,6
447,473,6
447,18358,6
447,22743,5
447,11497,5
447,17213,5
447,26138,5
447,30672,5
447,400,5
447,22330,5
447,30860,5
447,22009,5
447,24960,4
447,2104,4
447,25765,4
447,11505,4
447,5090,4
447,25151,4
447,10197,4
447,14064,4
447,21111,4
447,20279,4
447,21384,4
447,10093,4
447,25149,4
447,237,4
447,250,4
447,32080,4
447,14752,4
447,21438,4
447,18338,4
447,31535,4
447,11736,4
447,247,4
447,21866,4
447,483,4
447,22015,4
447,33391,4
447,2281,4
447,268,4
447,9221,3
447,11574,3
447,33777,3
447,3358,3
447,241,3
447,7654,3
447,134,3
447,22816,3
447,20125,3
447,1010,3
447,16658,3
447,10862,3
447,4307,3
447,22310,3
449,30574,3880
449,11743,272
449,240,95
449,11557,70
449,236,64
449,9684,48
449,251,43
449,8055,37
449,22743,36
449,22034,36
449,23131,36
449,2580,34
449,2277,33
449,18367,29
449,8067,27
449,261,27
449,248,26
449,5207,20
449,31656,19
449,21989,18
449,272,18
449,18326,16
449,18045,15
449,2313,14
449,923,14
449,22753,13
449,9221,13
449,10644,13
449,3456,13
449,12948,13
449,254,13
449,30521,11
449,10197,11
449,32586,11
449,3358,10
449,4949,10
449,20849,9
449,3371,9
449,2312,8
449,26126,7
449,1659,7
449,14773,7
449,15169,6
449,22689,6
449,21437,6
449,250,6
449,252,6
449,22009,6
449,23415,6
449,11590,5
449,20774,5
449,7457,5
449,3389,5
449,25152,5
449,25150,5
449,20279,5
449,3377,5
449,400,5
449,237,5
449,487,5
449,503,5
449,2550,5
449,247,5
449,11497,4
449,5090,4
449,5444,4
449,9886,4
449,21111,4
449,18318,4
449,2271,4
449,20288,4
449,2335,4
449,26735,4
449,23471,4
449,275,4
449,5565,4
449,1416,4
449,22025,4
449,4461,4
449,5481,4
449,13962,4
449,9672,4
449,1691,3
449,25151,3
449,14064,3
449,2294,3
449,26193,3
449,10093,3
449,4243,3
449,241,3
449,267,3
449,12940,3
449,11978,3
449,22758,3
449,597,3
449,18338,3
449,9650,3
449,18377,3
449,930,3
449,3457,3
456,30574,484
456,11743,261
456,8717,167
456,11557,97
456,2277,42
456,18367,41
456,23131,39
456,22743,35
456,8055,33
456,22034,30
456,21989,29
456,9221,28
456,31656,28
456,5207,22
456,18326,22
456,2313,21
456,923,16
456,30521,15
456,3456,15
456,10644,14
456,20939,14
456,18045,14
456,22753,13
456,11590,12
456,8067,12
456,20288,10
456,22009,10
456,20849,8
456,26126,8
456,18318,8
456,32586,8
456,11978,8
456,487,8
456,20774,7
456,8517,7
456,2271,6
456,2294,6
456,12948,6
456,2335,6
456,25148,6
456,25147,5
456,20279,5
456,2312,5
456,30358,5
456,18338,5
456,27535,4
456,9886,4
456,21111,4
456,24080,4
456,21384,4
456,11503,4
456,1659,4
456,23471,4
456,4949,4
456,5481,4
456,22376,4
456,25145,4
456,11736,4
456,21869,4
456,24960,3
456,2104,3
456,15169,3
456,11505,3
456,26138,3
456,30573,3
456,12600,3
456,21437,3
456,18990,3
456,26193,3
456,10093,3
456,26735,3
456,24993,3
456,240,3
456,26740,3
456,24447,3
456,5051,3
456,7654,3
456,31557,3
456,617,3
456,1291,3
456,11570,3
456,12347,3
456,22664,3
456,24083,3
456,20301,3
456,31642,3
456,932,3
456,25151,2
456,22545,2
456,3358,2
456,20797,2
